    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   158        4.49469        89.5409        14.9696    3.17113e+06        29.5105    6.55006e+12
   159        4.49541        89.6047        14.9696    3.17113e+06        29.5009    6.48742e+12
   160        4.49612        89.6686        14.9696    3.17113e+06        29.4913    6.42531e+12
   161        4.49683        89.7326        14.9696    3.17113e+06        29.4816    6.36373e+12
   162        4.49755        89.7966        14.9696    3.17113e+06         29.472    6.30268e+12
   163        4.49826        89.8607        14.9696    3.17113e+06        29.4623    6.24215e+12
   164        4.49897        89.9248        14.9696    3.17113e+06        29.4527    6.18214e+12
   165        4.49969        89.9889        14.9696    3.17113e+06         29.443    6.12264e+12
   166         4.5004        90.0531        14.9696    3.17113e+06        29.4333    6.06365e+12
   167        4.50111        90.1174        14.9696    3.17113e+06        29.4236    6.00517e+12
   168        4.50183        90.1816        14.9696    3.17113e+06        29.4139    5.94719e+12
   169        4.50254         90.246        14.9696    3.17113e+06        29.4042    5.88971e+12
   170        4.50325        90.3103        14.9696    3.17113e+06        29.3945    5.83273e+12
   171        4.50397        90.3748        14.9696    3.17113e+06        29.3848    5.77624e+12
   172        4.50468        90.4392        14.9696    3.17113e+06         29.375    5.72024e+12
   173        4.50539        90.5038        14.9696    3.17113e+06        29.3653    5.66473e+12
   174         4.5061        90.5683        14.9696    3.17113e+06        29.3555     5.6097e+12
   175        4.50682        90.6329        14.9696    3.17113e+06        29.3457    5.55515e+12
   176        4.50753        90.6976        14.9696    3.17113e+06         29.336    5.50107e+12
   177        4.50824        90.7623        14.9696    3.17113e+06        29.3262    5.44747e+12
   178        4.50896         90.827        14.9696    3.17113e+06        29.3164    5.39434e+12
   179        4.50967        90.8918        14.9696    3.17113e+06        29.3066    5.34167e+12
   180        4.51038        90.9566        14.9696    3.17113e+06        29.2967    5.28946e+12
   181         4.5111        91.0215        14.9696    3.17113e+06        29.2869    5.23771e+12
   182        4.51181        91.0865        14.9696    3.17113e+06        29.2771    5.18642e+12
   183        4.51252        91.1514        14.9696    3.17113e+06        29.2672    5.13558e+12
   184        4.51324        91.2165        14.9696    3.17113e+06        29.2574    5.08519e+12
   185        4.51395        91.2815        14.9696    3.17113e+06        29.2475    5.03524e+12
   186        4.51466        91.3466        14.9696    3.17113e+06        29.2376    4.98574e+12
   187        4.51537        91.4118        14.9696    3.17113e+06        29.2277    4.93667e+12
   188        4.51609         91.477        14.9696    3.17113e+06        29.2178    4.88805e+12
   189         4.5168        91.5423        14.9696    3.17113e+06        29.2079    4.83985e+12
   190        4.51751        91.6076        14.9696    3.17113e+06         29.198    4.79208e+12
   191        4.51823        91.6729        14.9696    3.17113e+06        29.1881    4.74474e+12
   192        4.51894        91.7383        14.9696    3.17113e+06        29.1781    4.69782e+12
   193        4.51965        91.8037        14.9696    3.17113e+06        29.1682    4.65132e+12
   194        4.52037        91.8692        14.9696    3.17113e+06        29.1582    4.60524e+12
   195        4.52108        91.9348        14.9696    3.17113e+06        29.1482    4.55957e+12
   196        4.52179        92.0004        14.9696    3.17113e+06        29.1383    4.51431e+12
   197        4.52251         92.066        14.9696    3.17113e+06        29.1283    4.46946e+12
   198        4.52322        92.1317        14.9696    3.17113e+06        29.1183    4.42502e+12
   199        4.52393        92.1974        14.9696    3.17113e+06        29.1083    4.38097e+12
